item_id,blur_score,is_blurry,phash,duplicate_group_id,is_duplicate
charyshed_twitter_04a093f2,440.44,False,f28e34adbdd59500,353,False
cheeseberger_twitter_34af91d4,388.8,False,d2ca8f96e0e8a695,354,False
chekostyle_twitter_8a3ddbf1,1549.91,False,8c3335afb0a5399c,355,False
chelseastark_twitter_7ed870e1,1400.4,False,b6d81925e4daba25,356,False
chertanchico_twitter_5096f5c5,306.43,False,bba1a7e3e1f0d204,357,False
chiarapis_twitter_1cb5831f,5122.05,False,a5b2d8592ec94e0f,358,False
chitraagrawal_twitter_24d02a87,207.99,False,cc39f526d70299d1,359,False
chonilla_twitter_d46bd2f9,48.95,True,bab2134fd7476422,360,False
chrisastall_twitter_eaa83c0b,314.84,False,e8dc55e3563c6243,361,False
chrischass_twitter_f47d1a66,424.52,False,bfcbd0b4a5a04a72,362,False
chrisdate_twitter_391a1303,1055.28,False,d8a6595947c9a29e,363,False
chrisdscottphoto_twitter_aad91686,39.64,True,ff95707041b86d43,364,False
chrisgiddens_twitter_7c83a65e,2697.69,False,b866c38d8f919c96,365,False
chrishartley_twitter_d9e20805,3240.17,False,c2cf79252da2dce0,366,False
chrislittler_twitter_99e41bae,333.59,False,c25a359d1a9a1dce,367,False
chrismontoya_twitter_90b253a4,446.09,False,e4b01bf3115be19c,368,False
chrisparkin_twitter_985edc2b,332.98,False,cb653d66313230be,369,False
chrispenny_twitter_2fae5cd4,4275.24,False,a4d6269c6927c69e,370,False
christiancalvino_twitter_bb6b0e90,779.43,False,9ed46b9999643465,371,False
christiankoestlin_twitter_a31e1fdc,2700.57,False,e59a9a9a69643633,372,False
christianperez_twitter_2299dbb0,1115.98,False,e4b09b6393ceb18c,373,False
christiepingvin_twitter_2ef3aeae,373.45,False,e9e11eb616ab9298,374,False
christinalauren_twitter_dca05357,2675.43,False,fba82565632c86c7,375,False
christinehauer_twitter_673671a3,3047.11,False,92e96f8b2903ae3c,376,False
christinema_twitter_e6ee255a,761.1,False,b430339bc66d3593,377,False
christophelaurent_twitter_b8e10d8b,845.52,False,baf461ec6507e483,378,False
christopherbornstein_twitter_f6263ad1,1465.71,False,acf0c33cec1196e6,379,False
christopherdavidkaufman_twitter_0f38535d,196.1,False,eb3c3db03474b1c2,380,False
christopherhyde_twitter_97ce18ac,1442.7,False,90ca9f48f07c6973,381,False
christopherichert_twitter_3527d14e,1320.72,False,8a8936a6343c3fa7,382,False
christopherspiewak_twitter_f754e7ef,332.22,False,cc66333173931b6c,383,False
chriswright_twitter_48f04754,115.67,False,d35ae163e7650a94,384,False
chrisyoungdesign_twitter_2e8e1a45,911.86,False,90ec6dd833c69355,385,False
chromjuwelen_twitter_44aace3c,1199.84,False,bef0c90f929b6470,386,False
cimet_twitter_d6861d2a,99.64,True,fe7fa5c182852364,387,False
cintiamcr_twitter_05632c7c,1039.58,False,fad0addcad729082,388,False
cjeam_twitter_4fcdd4ff,287.87,False,93d9c66cc4e9cca4,389,False
ckassociati_twitter_cfea6260,3824.14,False,b7f2c80c8df23307,390,False
claireisabel_twitter_00ed0ba9,1354.38,False,f9da21272fd8a107,391,False
clairewickenden_twitter_de78478c,1250.16,False,e6cc60b35de019e9,392,False
claudiogiulio_twitter_81f48d78,67.58,True,8db1528c13d739d6,393,False
claudiogonzalo_twitter_f3fc1513,101.25,False,8a695ce413b354e7,394,False
clayton21_twitter_19bfbdc8,205.31,False,afc4aabb7b119288,395,False
clintmccollum_twitter_ea226b12,892.53,False,aec0e58b851d9b78,396,False
cnicely_twitter_d947add4,665.12,False,f154866bc9cc9b91,397,False
coachnicole_twitter_45569184,17.27,True,e0009ff407cffb22,398,False
coastermedia_twitter_fc01adea,1728.06,False,a1057e4e5b761c39,399,False
codyo_twitter_af540ffe,1407.97,False,e9a6dcd5b0484739,400,False
colinmaddox_twitter_bac44134,386.79,False,9773684ced1884f3,401,False
colinmilligan_twitter_98b5da65,2427.06,False,efc49a1b654e11e4,402,False
colinolford_twitter_dbc11135,1903.67,False,b065bc068fd721b5,403,False
colleenburns_twitter_64c360cc,435.72,False,cfa16ca7665238c9,404,False
condottasuite_twitter_20305e8c,3115.45,False,9c22e30cfca84bf5,405,False
conorgilmer_twitter_a284faa0,122.4,False,aaf415f016e983b9,406,False
conradomacalossi_twitter_3f8d1cb0,523.14,False,f1f5c0476e2ada21,407,False
constanceruppender_twitter_a330ea1b,581.97,False,d419a58639efb40b,408,False
consuelogandia_twitter_e80fad7f,574.64,False,c83893d7be6c3449,409,False
coreyjo_twitter_15edcb16,491.82,False,8f2f25f47c3c3181,410,False
corgimas_twitter_dc6ee838,526.87,False,cc5313f5bc8e0783,411,False
corporatephotographer_twitter_e1f7bcef,1256.61,False,fbf24f94c60c9892,412,False
countup_twitter_061dff35,47.38,True,edad35584a2ae515,413,False
cousindirk_twitter_f854ebf0,93.47,True,924d6d939a64c7c9,414,False
craigansell_twitter_80828ec5,818.69,False,bed84491fcfe4061,415,False
craigdeakin_twitter_a9f984ec,900.54,False,ea8739a1466ce16b,416,False
cranesitearo_twitter_5e50cfd4,498.51,False,955c0e393a9469d7,417,False
cris33_twitter_a30384ae,212.36,False,e79d6ad51b483548,418,False
cristianmarimon_twitter_16bf4380,230.17,False,d2642f9f8eb07838,419,False
cristianovalim_twitter_26819ccb,1179.72,False,f1c786db8819c89d,420,False
cristinac_twitter_1d2519b8,284.75,False,fd6d1de034703474,421,False
cristinadirnea_twitter_ab35335a,1108.49,False,e9e5266687929696,422,False
croome_twitter_08dfdb29,494.58,False,99a64d73849bca9c,423,False
crossleykim_twitter_bb6d297f,893.26,False,f006edd0c99bc4cd,424,False
crowdini_twitter_285c305f,2474.2,False,b3ce86311bc6e899,425,False
cskonsol_twitter_cc840591,1933.09,False,839c3063b66e78ec,426,False
csrollyson_twitter_12c8b63d,127.45,False,eb0f25b53225346d,427,False
currobarrena_twitter_5b486596,994.04,False,857da03cf213d3c3,428,False
curtiscavanaugh_twitter_16042cb7,1844.63,False,f48de05e2f1a192b,429,False
curtisguise_twitter_bcc48f02,69.4,True,91f1f20d6ebc1472,430,False
customfitonline_twitter_1717b755,2577.77,False,eedb4dcc662c1c24,431,False
cyclofiend_twitter_cc720166,678.0,False,b26814e349916bbf,432,False
cyko_twitter_d5f5c749,47.15,True,ff7881663a383263,433,False
cynthiakseymour_twitter_a5bef8d5,60.53,True,fca021e747e68a9c,434,False
daeglo_twitter_21cd683f,538.73,False,e3c4943adac33935,435,False
daeshinkim_twitter_05a93018,137.49,False,b59a4ec29b998a3c,436,False
daimanuel_twitter_d369544c,417.82,False,cea6341b924e6e36,437,False
dalereynolds_twitter_583a22fc,4519.65,False,ee859552e21a9f19,438,False
dallasfoodie_twitter_6cd58621,338.01,False,955221cb7efd800f,439,False
damianopovoleri_twitter_63ed9f56,757.48,False,d87861af044f32e7,440,False
danacosta_twitter_c80f1786,707.56,False,d861348376de68b5,441,False
danajones_twitter_c8e78cf5,422.78,False,bca043a7d69b91b2,442,False
danbeazley_twitter_8bd3cb42,581.2,False,cd810f30761f3376,443,False
danbrown_twitter_5e560c3d,1068.51,False,a19fbe38f2307027,444,False
dancondon_twitter_3fb350f7,459.36,False,a4d6c2efd89b0839,445,False
dandydanno_twitter_ef12be32,3572.22,False,dcfe24c329c007d7,446,False
danehartwell_twitter_55c96988,4150.47,False,a3a387e8789c2fc1,447,False
danielabutcu_twitter_7d4b625d,3115.56,False,e7dabf6882849649,448,False
danielcaceres_twitter_9af3b8da,569.13,False,f3b30f4ca48651b9,449,False
danielebazzano_twitter_19b02179,788.81,False,dbc0f4f0b0a19e8b,450,False
danieledler_twitter_41d3d564,8035.27,False,c2ebe7d2654a860b,451,False
danielemoggia_twitter_87fe0fcc,770.5,False,b9a80eb733463cb1,452,False
daniellekogan_twitter_3137e165,209.73,False,cb3c666630669e65,453,False
danielmoreno_twitter_0eb29f76,625.37,False,f0a643f203db86cd,454,False
danielrdossantos_twitter_1e6d964f,237.29,False,b8a3dbc10e2c763a,455,False
danielscott_twitter_7b207443,410.52,False,99adb2636466269d,456,False
danieltaylor_twitter_a7eb9594,682.09,False,b88f61e2069bdd68,457,False
daniiloros_twitter_1b7fc941,247.04,False,e7f061e49ce79482,458,False
danilojrr_twitter_3393482a,166.21,False,8e0cf33033675ea9,459,False
dannybooty_twitter_7807c270,491.44,False,c39b3ec83066e51d,460,False
dannyj_twitter_fa0ffae7,122.97,False,c96e33bd393284c3,461,False
dannyngan_twitter_47a10694,710.49,False,cd1a2ba5a2f7580d,462,False
danpancamo_twitter_33361335,122.96,False,c4e36e683b3379c0,463,False
danweese_twitter_b5c73ac6,785.73,False,dc78a37e83ce0c86,464,False
danzenbinos_twitter_b356a406,2064.48,False,c0677f981cd6a8c9,465,False
daphnecheung_twitter_066f0253,558.33,False,af1ad0e12f1e9169,466,False
daphnemaia_twitter_7a44e1c8,569.94,False,d9d9ce6660c631c3,467,False
dargadgetz_twitter_cbf72175,1420.22,False,86b2334e48cb3f3c,468,False
dari0_twitter_ea3c410f,997.24,False,8f3e3c7c7424a0f8,469,False
darleenepowells_twitter_174e051d,56.04,True,ade4120f4e74a177,470,False
darraghdoyle_twitter_e307fd7a,1847.42,False,b5fcb201f143ea49,471,False
darrenlawson_twitter_ac20bd72,0.0,True,0000000000000000,261,True
darrent_twitter_68c4e428,517.49,False,e7329ac7c99882cd,472,False
darrenwoolley_twitter_f6bb37d4,501.16,False,8c3c83e13b63f331,473,False
darrylpropp_twitter_0168deaf,542.08,False,f38d1aa6115a6c6d,474,False
darrymorales_twitter_7904179d,1639.16,False,d0cad69337c6858d,475,False
dashable_twitter_d63199fa,2202.98,False,e89c47b98c43727a,476,False
daveballesteros_twitter_9911bb49,673.16,False,d5a46b1a0b4b3ce3,477,False
davecornthwaite_twitter_669fd37e,60.41,True,a8a936a298a35fbc,478,False
davefernandez_twitter_965d60af,274.98,False,da19a56329bf6225,479,False
davefrost_twitter_4857b9aa,1385.1,False,91c96c328e4e27f5,480,False
davegoodman_twitter_f5edb1d1,3358.55,False,8d37a816a636497d,481,False
daveknight_twitter_08e16d31,49.64,True,c2f10e25e45c879f,482,False
davekyte_twitter_8e739e78,1288.43,False,d4e67a5358c427d8,483,False
davidadams_twitter_f5739526,523.95,False,dc25c1760f9c9c8e,484,False
davidbird_twitter_6d8b869c,2687.61,False,96a56591a5d99966,485,False
davidcardona_twitter_e87a87f5,429.38,False,dd3c83308132fce7,486,False
davidcorpuz_twitter_31ba3e62,1929.06,False,cc3332797172da89,487,False
davideesposto_twitter_155bc801,488.89,False,cec4f6799c169944,488,False
davidegrassi_twitter_16ea7565,114.85,False,cb3165f6d61898a3,489,False
davidessex_twitter_08e9d009,2784.26,False,d3358683b3c1ed86,490,False
davidfernando_twitter_35df02d1,723.34,False,9ab26d6166c5319e,491,False
davidhartlcz_twitter_971ffbaf,530.93,False,85e7589a39194bab,492,False
davidhousholder_twitter_ec9529cf,253.59,False,ea989546c865cfd2,493,False
davidleebiz_twitter_bb80b4af,364.36,False,b8ea23f543b56243,494,False
davidlewismd_twitter_078ef74d,1649.74,False,d5e493998cc1c3c7,495,False
davidmerinas_twitter_44e6f2c3,362.58,False,aa8035d3d3d4d4cb,496,False
davidmichaelwynne_twitter_1e919770,28.35,True,99666d7364993698,497,False
davidparmet_twitter_c1b1ea41,240.26,False,cb29c996243be8f2,498,False
davidramirezordonez_twitter_960792e0,168.87,False,aaf9f148e5318596,499,False
davidredelberger_twitter_85f266d5,765.57,False,f291dcc44cdc3137,500,False
davidsmcnamara_twitter_50df5f9a,901.97,False,bf946ea1136385c9,501,False
davidvidorreta_twitter_fdd2fc66,75.62,True,c0c1c38e1e3b3fcc,502,False
davidweaver_twitter_c4e8662d,566.99,False,a657ba20c9c327b9,503,False
davispaul_twitter_06b1e068,951.91,False,e799b3ec89923a21,504,False
dawnnewton_twitter_689f2268,24.07,True,aac3fd2cb06293ca,505,False
daynah_twitter_4ebf57dd,922.77,False,e5121be9b1859d9c,506,False
dayveeka_twitter_f1fd7dd7,714.55,False,bcc6c338cc39c3c9,507,False
dazeofadventure_twitter_a026ece0,908.88,False,d9c665a0067f9e98,508,False
dbhaffey_twitter_2b48ac41,399.48,False,fae01a5ae30b35e1,509,False
dciandy_twitter_5eeffa89,313.13,False,fbac5ba03570256c,510,False
deabaria_twitter_ca5f4029,1895.44,False,ad70d33740ef31c8,511,False
deanmarsden_twitter_2282393e,1122.29,False,bc6027c30fd29e9a,512,False
deanwormell_twitter_d8a5addc,764.12,False,b0cfaf31403fe09c,513,False
deaydre_twitter_ad8d4d92,396.47,False,8abad0cc7c19c94f,514,False
debbiegioquindo_twitter_c441f559,936.9,False,c5a6fa5163272c9a,515,False
deborahpagliuca_twitter_e09335ef,479.84,False,9f1f62703cd4e50c,516,False
dedicatedshep_twitter_8ab189e1,45.07,True,9899d99992b2f2c6,517,False
deepeshmd_twitter_640a6027,736.68,False,aae55a9be4c60b98,518,False
deflemonkid_twitter_0e653e8f,1724.59,False,92714c69ea25d19f,519,False
defyrecordings_twitter_48fe0fd6,2481.11,False,d0a52f5ed03593c9,520,False
delcoursolutions_twitter_aff8b44a,979.47,False,fe26a19b876c9e20,521,False
delgeronimo_twitter_4764d08d,401.09,False,e519aa7e81666761,522,False
denikasep_twitter_01c54f23,1963.18,False,b4520dceabab3466,523,False
denisdoeland_twitter_78fe7afa,847.38,False,8dca5a5a397d3126,524,False
denisdubois_twitter_eebb382f,1077.55,False,eba905573a073c66,525,False
dennissmith_twitter_38d5aeeb,29.98,True,940e4db3a7873333,526,False
derekameyer_twitter_333d03ff,619.09,False,8778f863ba89a496,527,False
derekfromson_twitter_d09c64c2,132.95,False,a36d4c60a77760f2,528,False
derekmcclain_twitter_f0330ee8,301.83,False,f8a05ea31dd28dd2,529,False
derekrstewart_twitter_42ae9ed0,423.05,False,d0d02f1b672e1b66,530,False
designergna_twitter_3e37fa1f,1023.98,False,b2439c5b7bcc843a,531,False
det_twitter_146cc4e8,217.45,False,89b64dbe64723670,532,False
developer71facebookgarygilstrap_twitter_734f35dc,442.38,False,e3689d9772688587,533,False
developit_twitter_101a5bec,157.86,False,e99649bd485f4907,534,False
dewitopia_twitter_35e0a569,261.66,False,9cdc6663639994c6,535,False
deya_twitter_e8aefea4,564.85,False,acd7548299f8931e,536,False
deydos_twitter_1dd3fcf0,375.94,False,bd61c2962d79c386,537,False
dezelquillen_twitter_2692dfd8,1038.3,False,d32cec6193b27c13,538,False
dezydelima_twitter_5a390cc6,759.96,False,876aab9ec0cbc594,539,False
dheras_twitter_41bab982,347.51,False,d00c6e332fcc133f,540,False
dianaantholis_twitter_c160d10e,469.67,False,f98736038fce9898,541,False
dianemueller_twitter_38e29cb7,132.47,False,cf61380c333237cf,542,False
diavianjacob_twitter_14603c8d,235.7,False,ed6d32656d929464,543,False
dibusydeabus_twitter_be9606fc,1476.81,False,e7a55aa656ca886c,544,False
diegofunaro_twitter_78e8c37c,1063.04,False,ee52f299160c2b67,545,False
diegomanule_twitter_581873e7,243.14,False,dc832becea83a236,546,False
dieterpeeters_twitter_1b4053d2,978.47,False,dade2aab23286876,547,False
dimyume_twitter_ee158cea,20.83,True,8cce3331d9ce6631,548,False
divaka_twitter_efa86dab,373.77,False,e699192ce78619e5,549,False
divanotrite_twitter_b4bba3f1,941.66,False,8f31695b1e666139,550,False
djduncan_twitter_80542429,311.15,False,fca452c393cacb85,551,False
djemiliot_twitter_721ba2df,832.77,False,b12d13c866d34d67,552,False
djquietstorm_twitter_ca5bb7de,610.93,False,c01b3fd668498fa6,553,False
djthedoctor_twitter_acf0bd78,1043.51,False,c40dbab537e6c099,554,False
dkakaiya_twitter_5abbc578,489.27,False,f945c2238dfa3519,555,False
dlosuna_twitter_a4bbb25c,817.25,False,8f35928cb99a6633,556,False
dmjoaoigor_twitter_5255b0cf,1993.11,False,ab13d4ec2b1394ec,557,False
dnay_twitter_b7855b18,1036.93,False,eae258e24ae21f1d,558,False
doanttran_twitter_b4c51a82,96.82,True,e933676596c69898,559,False
docouto_twitter_05278e0f,4138.17,False,fe8696564bc92564,560,False
doctorparadox_twitter_307d3001,174.73,False,803f5ce8c7b51ed0,561,False
dolmisani_twitter_6fd452b3,1971.65,False,87a8b432c173e937,562,False
dolphinsmind_twitter_29ffa7f7,330.0,False,e6a198db2467bc8a,563,False
dominicfuchs_twitter_3dd46828,279.59,False,91473cb86bf84e83,564,False
dominiquedesrosiers_twitter_491b580b,297.9,False,e5249b3392598bc7,565,False
domusauditoirum_twitter_0da830f7,45.58,True,fec5c112946cce33,566,False
domynatrix_twitter_39f16bb2,646.34,False,9ca67b988c96662d,567,False
donanela_twitter_53570524,291.34,False,e09089c7d7cc6e35,568,False
donatellotrisolino_twitter_228b2167,624.2,False,b1b046eb865ec987,569,False
donkomo_twitter_ab97d4e6,1093.44,False,e5530bbe3529ca16,570,False
donmik_twitter_57ef4d09,3791.73,False,e16387b630da9e16,571,False
dontpose_twitter_e74e011e,1266.3,False,e56565a6c9a69e09,572,False
dorahardy_twitter_be7955e9,1388.66,False,91a30cbd5cb798cc,573,False
dorothylovy_twitter_b7630072,1745.77,False,e10e279bba6b1c34,574,False
dorsetscouser_twitter_5b0e44c8,977.09,False,9462617fba4536c3,575,False
dotsilicon_twitter_b88e6752,1356.81,False,af90d06e2f90d06f,576,False
dougfrancis_twitter_7179cfd3,449.82,False,9ca619a83778275e,577,False
doughiltz_twitter_1617e4a6,546.76,False,ff7303cc31021c3f,578,False
dppschoenmaker_twitter_71559a68,117.73,False,abdf4d6871e5c480,579,False
drchrisstout_twitter_1f3b1e75,652.56,False,9e613c6b266866cd,580,False
dreammm_twitter_4454b8d9,299.42,False,ced331743943e2c6,581,False
dreaprieto_twitter_d7289e52,562.69,False,9bb230eb63646cc6,582,False
drewalanbeaty_twitter_7c9415db,672.46,False,e839226f0976ed68,583,False
drseisenberg_twitter_5710be4b,764.79,False,f4ae32d13a91c7c2,584,False
dubecarlos_twitter_8b1ab165,967.08,False,ba6bad85f4cc81e0,585,False
dustinhershberger_twitter_f9f3f530,554.44,False,90c9a71be427f84e,586,False
dwanellington_twitter_54c856c9,6045.5,False,d01f2ef239694696,587,False
dwymonster_twitter_95ee518d,167.89,False,b2cc339966679992,588,False
dygrafi_twitter_e4203246,708.89,False,8ec133b7c3d0558e,589,False
dyzisaboy_twitter_68cb24bb,107.69,False,c3381eac03c3f8f3,590,False
eamrselim_twitter_e64b635f,422.88,False,ad30d293954ec367,591,False
earthxplorer_twitter_d2164e6e,798.54,False,f9b202f9e119ba61,592,False
ebaechler_twitter_13a3e0ec,1305.93,False,a1d35af8520f7d03,593,False
eboniife_twitter_6ba529bb,1447.8,False,f41c10d39379d99a,594,False
edersonsandre_twitter_40a51b70,617.27,False,b6e307dc18db6431,595,False
edesonsouza_twitter_47d98416,991.88,False,e685b04beec09dd2,596,False
edmondwong_twitter_20b3e730,1178.11,False,e81235859386dede,597,False
edna_twitter_4043f2e2,298.19,False,eda53626c7161e98,598,False
edsafin_twitter_48e6c4fe,119.59,False,9e7161dc1aa6f483,599,False
edscanlan_twitter_e8fd8f8e,673.08,False,eaba15a561339587,600,False
eduardohernandezcamacho_twitter_fbab3acb,3210.66,False,ec833b18cae26d56,601,False
edwardanton_twitter_8023d850,370.31,False,e3a4b4839b18d0fb,602,False
edwardloh_twitter_1b11869b,108.07,False,a3e34e8f151c98d3,603,False
efelippe_twitter_1e6d0fd4,242.42,False,8695726ebc132b35,604,False
ehrok_twitter_741402f9,1915.8,False,d30cec69366b43b2,605,False
ekafri_twitter_a931dc2e,83.91,True,8ebd292b24e1335e,606,False
ekapol_twitter_ab7e2c2e,695.26,False,a36bc08d959cd2d3,607,False
ekiafoto_twitter_1e9f8267,729.03,False,f5bc4b152695a296,608,False
eladbs_twitter_c25597cb,271.26,False,cd2af1026ed10b7d,609,False
elbisnet_twitter_0ddd1727,232.58,False,b2f15d2991c36b2c,610,False
elchaninovstar_twitter_65d649b4,1579.77,False,9e9c652133fb3131,611,False
elenakalis_twitter_2b609fb2,3276.05,False,b9e5807ef031c91d,612,False
elenamanzini_twitter_0e10cd47,496.43,False,aeb53680c38ac773,613,False
elenaperez_twitter_8babbb0b,246.23,False,e98556fa00fa8a1f,614,False
elenavelez_twitter_67cd0a55,1293.24,False,f1e64267c9cc2cb4,615,False
elerick_twitter_ff138f25,796.18,False,f16e871320f55e2c,616,False
elfolen_twitter_4781ed1e,1724.89,False,e69ab1938991ae8e,617,False
elianaca_twitter_65ffe607,906.46,False,f82124db47769bc8,618,False
eliazu_twitter_d4a4006b,198.94,False,e0f1370ac7979d88,619,False
eliezerdiaz_twitter_dfee71a0,1858.97,False,b0699967ce309b63,620,False
elisapicchiotti_twitter_9381e60a,1827.82,False,c82f429926dbdd70,621,False
eliut_twitter_7bac7c25,24.95,True,c049ad6c96975b36,622,False
elki_twitter_62538ef3,1649.41,False,8c8c56b3977471e1,623,False
ellaclawley_twitter_429a8e4e,100.23,False,b91be6c6e7c0c2c1,624,False
elleiconlee_twitter_652343f4,686.76,False,8879a07ee2f75a03,625,False
elleneinkauf_twitter_01a81fcd,928.2,False,bac0c1b7fce0470e,626,False
elliepotts_twitter_be65f5ba,184.71,False,988d6369b666626e,627,False
elmo_twitter_1eb34faf,4864.4,False,90e95f74f8c2c199,628,False
elreptar_twitter_32877a18,1156.18,False,d0279ce1e69a1b59,629,False
elsander_twitter_cab25f9f,1411.9,False,ccc2fab5e4c0b784,630,False
eltounsi54_twitter_4af903d0,176.78,False,8bcf4d9e8699183c,631,False
emanuelepapi_twitter_60a25b6d,238.21,False,97393b7824613c6b,632,False
emiarai_twitter_cb588b6f,689.9,False,a4495bd25635cbb2,633,False
emiliofolgar_twitter_8edc8e4e,669.95,False,b9d02ff4b01e50b3,634,False
emiloberg_twitter_992fa3db,225.78,False,b0e0cfc39dcce4c8,635,False
emilymulle_twitter_868c94b0,3007.76,False,f0389c67969c674c,636,False
emimatsushita_twitter_f5f1cd7b,238.3,False,c0d547c0bc3bc73c,637,False
emmaruthbeer_twitter_376b09f0,551.92,False,b3b1e5e6a1065656,638,False
emredjan_twitter_9d19ee46,2502.29,False,ef4384739a21ee98,639,False
enricodemitri_twitter_a75b39d8,947.44,False,95794b2d3cc5c8b4,640,False
enricorossomando_twitter_a860ca72,253.67,False,ed9c36b54681da83,641,False
enricvega_twitter_57fe68e7,875.4,False,bde19687d81b086d,642,False
enzomartinez_twitter_6199899f,439.33,False,ebe50da7f88a0964,643,False
eole_twitter_390fd9f1,787.95,False,949c63f146939cce,644,False
eonsmiami_twitter_9e7024a6,1475.64,False,bfbdd056968494c4,645,False
epuertas_twitter_3417f0b6,1347.9,False,c319216650eb6cfd,646,False
erdelcroix_twitter_85f7e392,3792.54,False,9bcad4f5c00ba28f,647,False
erdemtuzen_twitter_51c05135,1777.71,False,cc93332c399be463,648,False
erdisi_twitter_40c83189,658.56,False,8db34ce6934f3438,649,False
erdo_twitter_28274a51,442.78,False,ad1ff6c982c15370,650,False
ericalynnyoung_twitter_d1ada060,1074.26,False,bcf113e6d383e700,651,False
ericastella_twitter_65e57743,879.31,False,9ed1632e9c21939e,652,False
ericavirtue_twitter_35629972,367.02,False,94363bc863331e67,653,False
ericbreece_twitter_f88de7f8,556.56,False,d9c02f3c66ab74a8,654,False
ericepetersen_twitter_3c09a486,297.85,False,be38c0c7d8c8193f,655,False
ericlaurie_twitter_dfa7170f,636.55,False,dfc9307e868e8887,656,False
ericnojimd_twitter_cdd4246f,44.65,True,c936bb51a18bfc22,657,False
erikaperugachi_twitter_6467d161,753.33,False,950c7a7363646766,658,False
erikdehkhoda_twitter_8e296b66,67.36,True,bff4e2c080d6fa84,659,False
erikmacpherson_twitter_c75dc507,272.26,False,d04b2bb52cc6d339,660,False
erikpt_twitter_a14c13bd,56.77,True,de1b6924c7e4c22d,661,False
erinlambert_twitter_13697f3c,1261.64,False,ae4ae9f1c076f0a1,662,False
erinslick_twitter_455becfe,135.51,False,caca2c8ba38db33c,663,False
erwinhuang_twitter_6251b934,36.83,True,e96c31b4b1b31b83,664,False
eryk_twitter_cfd060f6,450.2,False,d4883b8976473d93,665,False
esmeraldabeautylounge_twitter_41e8c875,1401.98,False,af71d2cec80b213e,666,False
estibalizcamara_twitter_5af63bde,261.84,False,8a9ffc2cc3c38c8a,667,False
etthompson_twitter_644d7896,1326.82,False,9c85165e3967671a,668,False
eugenemartinez_twitter_929ca641,740.82,False,bbe32113ece52664,669,False
eurekatek_twitter_d9cfdf02,160.97,False,fd3c928387274f48,670,False
evandroarruda_twitter_67971377,1642.42,False,a4a94b58270ff44f,671,False
evandrooliveira_twitter_215a503f,298.65,False,b8b493c34ba9cd8c,672,False
evandrosudre_twitter_b0259bf4,855.85,False,96d45aac9362cd72,673,False
evanschikarakara_twitter_c43af1c0,810.94,False,a9e076d785695287,674,False
fabianoalmeida_twitter_abca7bca,405.4,False,a1efc61e9c8626d2,675,False
fabienadouani_twitter_4d7cb7ac,124.79,False,9cf96461823763a7,676,False
fabioj_twitter_10af93ff,33.17,True,9d806be28f9cca4b,677,False
fabiolottino_twitter_695eef72,932.25,False,fdd283b15dc90c4c,678,False
fabrymondino_twitter_cb82274d,207.54,False,eafcd3a087279886,679,False
fahads_twitter_157899b9,154.4,False,e9e16d8c4ef8909a,680,False
faisalkhatib_twitter_eff04a89,2794.31,False,82809ce4797d3ed3,681,False
falana_twitter_76e40761,810.34,False,d63353b4a8d347a2,682,False
fardeen_twitter_8a844baf,749.36,False,bfe1c6266b94c892,683,False
fayeoakey_twitter_64978196,463.78,False,9f5863e5cc12c49b,684,False
fdavid_twitter_ab98504e,6759.7,False,a5296dd6d1502a5f,685,False
fedsimonetti_twitter_64ff91b6,1490.74,False,daadc45a0da6995a,686,False
feixiao_twitter_171b62c2,705.85,False,a7f0890d98c9acde,687,False
felicelam_twitter_bd034eeb,587.38,False,d9a0276d669664f2,688,False
ferminpeluqueros_twitter_b4e93176,3182.15,False,ee42993d6ccb7114,689,False
fernandabh_twitter_8313d345,57.43,True,f8e105ee865cba98,690,False
fernandezdjr_twitter_1ea2a3da,244.5,False,e0b0e785e587d686,691,False
fernandoamezrafael_twitter_4e10115a,3813.17,False,8370603d3bb5747c,692,False
fernandoescudero_twitter_88e3a7f9,1327.67,False,a8f83d85dd871239,693,False
fernandogallardo_twitter_5e6cc5af,707.16,False,bebc42f8b0337883,694,False
ferrodino_twitter_aff22ad0,2306.16,False,f8695fa7270888f8,695,False
fethiyegolgesiz_twitter_a51d650d,874.85,False,c1877f3b181d3938,696,False
fig_twitter_39b9bfbe,2788.9,False,8a972d3994e1cb96,697,False
finchfm_twitter_df282868,428.48,False,d39ca5a6b2834a67,698,False
fionagraham_twitter_9efc63ec,116.84,False,aa95f14fe9c4c582,699,False
firasbenhamida_twitter_09440163,50.8,True,bfb887f5b0852283,700,False
fireos_twitter_d68e6c7f,1060.85,False,d887b38cdc6323d8,701,False
firnas_twitter_51146571,142.56,False,a74adab3d42cc923,702,False
fitbodylife_twitter_a3483d3c,408.99,False,97bef9b8c859c0c0,703,False
fixelzero_twitter_22edb68c,638.41,False,dab58aaa6552952d,704,False
fjd_twitter_a9f8971d,467.49,False,9b9b64646466cd99,705,False
fleurmcgerr_twitter_eb0d7e0f,645.43,False,a4acff40f28e3859,706,False
flickeringember_twitter_de4aac5d,619.88,False,e8b5834899c6a6de,707,False
flxbarth_twitter_e65d57e6,448.72,False,e40932de43cf3e70,708,False
flyzipper_twitter_32fd069a,134.32,False,93fc310ee3e8860f,709,False
fmmor_twitter_e7b9519a,183.62,False,9eb560d3d58a92cc,710,False
fmrcastro_twitter_48a4960d,777.72,False,f4d702768e5a3532,711,False
