run_name,random_neg_ratio,hard_neg_ratio,seed,score,val_ap,val_auc,val_f1,test_ap,test_auc,test_f1,test_precision,test_recall,self_pairs,train_val_overlap,train_test_overlap,val_test_overlap
r075_h200_s42,0.75,2.0,42,0.9597864533183632,0.976622252276714,0.9708973157971532,0.9317913618126032,0.9778685582076556,0.9712508800546604,0.931622925738496,0.9630170316301704,0.9022110781855482,0,0,0,0
r075_h250_s42,0.75,2.5,42,0.9597864533183632,0.976622252276714,0.9708973157971532,0.9317913618126032,0.9778685582076556,0.9712508800546604,0.931622925738496,0.9630170316301704,0.9022110781855482,0,0,0,0
r100_h200_s42,1.0,2.0,42,0.9584456133461264,0.9735496882797208,0.9720809532711036,0.9312344656172328,0.9749803860331364,0.972668487664743,0.9316682375117812,0.964155084125823,0.9012992933667654,0,0,0,0
r100_h250_s42,1.0,2.5,42,0.9584456133461264,0.9735496882797208,0.9720809532711036,0.9312344656172328,0.9749803860331364,0.972668487664743,0.9316682375117812,0.964155084125823,0.9012992933667654,0,0,0,0
r125_h200_s42,1.25,2.0,42,0.95679636624092,0.9706468325298094,0.972234894737094,0.9301666075859624,0.9723946949477968,0.973128596309656,0.9315004112325226,0.9612027158098934,0.9035787554137223,0,0,0,0
r150_h200_s42,1.5,2.0,42,0.9559369838338414,0.9687571979703008,0.9726216201494332,0.9299197734780555,0.9701692241519962,0.973926701676558,0.930576764947727,0.9600096946194862,0.9028949167996352,0,0,0,0
