run_name,experiment_kind,feature_count,composite_score,val_avg_precision,val_roc_auc,val_f1,test_avg_precision,test_roc_auc,test_f1,test_precision,test_recall,report_path,delta_test_avg_precision,delta_test_roc_auc,delta_test_f1
image_context_r075_h20_s42,image_context,41,0.9613314328294223,0.9775928761610416,0.9727065688481644,0.9339237851066308,0.978927924122322,0.9733835066579918,0.9340136843325988,0.9506610009442872,0.917939366309551,D:\66070260-Year3_Term2\Project1\Code\Project-for-Work\train_data\stage7_13_multimodal_suite\runs\image_context_r075_h20_s42\reports\experiment_report.json,0.0007112849992113,0.0018781466707836,0.0009753706025418
image_stats_r075_h20_s42,image_stats,37,0.9611288180662088,0.9777565994932668,0.972467480632115,0.9332710061937596,0.9788897631343164,0.9731365165523432,0.934046760497848,0.9536817102137768,0.9152040118532028,D:\66070260-Year3_Term2\Project1\Code\Project-for-Work\train_data\stage7_13_multimodal_suite\runs\image_stats_r075_h20_s42\reports\experiment_report.json,0.0006731240112056,0.0016311565651351,0.0010084467677909
text_attr_hybrid_r075_h20_s42,text_attr_hybrid,23,0.960715868753641,0.9775399790031007,0.9719008828759126,0.9326934332201804,0.9782166391231106,0.971505359987208,0.9330383137300572,0.9538095238095238,0.9131524960109414,D:\66070260-Year3_Term2\Project1\Code\Project-for-Work\train_data\stage7_13_multimodal_suite\runs\text_attr_hybrid_r075_h20_s42\reports\experiment_report.json,0.0,0.0,0.0
